"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Acebutolol|Plasma (Peripheral Venous Blood) [µmol/l]"
47,1125,0.06600557
47,1140,0.06556855
47,1155,0.06513496
47,1170,0.0647043
47,1185,0.06427608
47,1200,0.06384987
47,1215,0.06342526
47,1230,0.06300188
47,1245,0.06257938
47,1260,0.06215745
47,1275,0.0617358
47,1290,0.06131417
47,1305,0.06089232
47,1320,0.06047004
47,1335,0.06004715
47,1350,0.05962345
47,1365,0.05919883
47,1380,0.05877314
47,1395,0.05834627
47,1410,0.05791813
47,1425,0.05748864
47,1440,0.05705774
47,1455,0.05662538
47,1470,0.05619153
47,1485,0.05575616
47,1500,0.05531927
47,1515,0.05488085
47,1530,0.05444092
47,1545,0.0539995
47,1560,0.05355661
47,1575,0.0531123
47,1590,0.0526666
47,1605,0.05221958
47,1620,0.05177128
47,1635,0.05132177
47,1650,0.05087113
47,1665,0.05041943
47,1680,0.04996674
47,1695,0.04951315
47,1710,0.04905874
47,1725,0.04860361
47,1740,0.04814784
47,1755,0.04769153
47,1770,0.04723478
47,1785,0.04677768
47,1800,0.04632034
47,1815,0.04586285
47,1830,0.04540532
47,1845,0.04494785
47,1860,0.04449053
47,1875,0.04403349
47,1890,0.0435768
47,1905,0.04312059
47,1920,0.04266494
48,0,0
48,3,6.777641E-06
48,6,0.00029757
48,9,0.001986572
48,12,0.006814973
48,15,0.01668141
48,18,0.03324521
48,21,0.05764733
48,24,0.09038746
48,27,0.1313339
48,30,0.1798175
48,33,0.234761
48,36,0.2948145
48,39,0.3584835
48,42,0.4242348
48,45,0.490583
48,48,0.556155
48,51,0.619735
48,54,0.6802912
48,57,0.7369887
48,60,0.7891886
48,63,0.8364403
48,66,0.8784669
48,69,0.9151446
48,72,0.94648
48,75,0.9725876
48,78,0.9936693
48,81,1.009994
48,84,1.021878
48,87,1.02967
48,90,1.033735
48,93,1.034447
48,96,1.032173
48,99,1.027274
48,102,1.020093
48,105,1.010952
48,108,1.000153
48,111,0.9879734
48,114,0.974665
48,117,0.9604563
48,120,0.9455511
48,135,0.8661842
48,150,0.7884403
48,165,0.7189782
48,180,0.6594875
48,195,0.6093369
48,210,0.5670586
48,225,0.531075
48,240,0.4999977
48,255,0.4727128
48,270,0.448371
48,285,0.4263425
48,300,0.4061674
48,315,0.3875109
48,330,0.3701285
48,345,0.3538392
48,360,0.338507
48,375,0.3240271
48,390,0.3103167
48,405,0.2973092
48,420,0.2849492
48,435,0.2731898
48,450,0.2619909
48,465,0.2513174
48,480,0.2411382
48,495,0.2314259
48,510,0.2221555
48,525,0.2133047
48,540,0.2048531
48,555,0.1967818
48,570,0.1890733
48,585,0.1817113
48,600,0.1746802
48,615,0.1679653
48,630,0.1615526
48,645,0.1554284
48,660,0.1495799
48,675,0.1439943
48,690,0.1386595
48,705,0.1335639
48,720,0.1286962
48,735,0.1240455
48,750,0.1196015
48,765,0.1153543
48,780,0.1112942
48,795,0.1074121
48,810,0.1036994
48,825,0.1001477
48,840,0.09674908
48,855,0.09349606
48,870,0.09038145
48,885,0.08739841
48,900,0.08454047
48,915,0.08180148
48,930,0.07917559
48,945,0.07665724
48,960,0.07424118
48,975,0.07192238
48,990,0.06969611
48,1005,0.06755789
48,1020,0.06550343
48,1035,0.0635287
48,1050,0.06162987
48,1065,0.05980329
48,1080,0.05804553
48,1095,0.05635331
48,1110,0.05472355
48,1125,0.05315331
48,1140,0.0516398
48,1155,0.05018041
48,1170,0.04877263
48,1185,0.04741409
48,1200,0.04610256
48,1215,0.04483591
48,1230,0.04361213
48,1245,0.04242931
48,1260,0.04128564
48,1275,0.04017941
48,1290,0.03910899
48,1305,0.03807284
48,1320,0.0370695
48,1335,0.03609759
48,1350,0.0351558
48,1365,0.03424287
48,1380,0.03335763
48,1395,0.03249895
48,1410,0.03166578
48,1425,0.03085709
48,1440,0.03007194
48,1455,0.02930941
48,1470,0.02856864
48,1485,0.0278488
48,1500,0.02714912
48,1515,0.02646885
48,1530,0.02580729
48,1545,0.02516376
48,1560,0.02453762
48,1575,0.02392828
48,1590,0.02333514
48,1605,0.02275766
48,1620,0.02219531
48,1635,0.0216476
48,1650,0.02111403
48,1665,0.02059416
48,1680,0.02008755
48,1695,0.01959378
48,1710,0.01911245
48,1725,0.01864319
48,1740,0.01818564
48,1755,0.01773943
48,1770,0.01730425
48,1785,0.01687976
48,1800,0.01646567
48,1815,0.01606167
48,1830,0.01566749
48,1845,0.01528286
48,1860,0.01490751
48,1875,0.01454119
48,1890,0.01418367
48,1905,0.01383471
48,1920,0.01349408
49,0,0
49,3,2.234372E-06
49,6,8.884741E-05
49,9,0.0006139036
49,12,0.002261882
49,15,0.005962063
49,18,0.01267951
49,21,0.02316934
49,24,0.03780382
49,27,0.05652735
49,30,0.07892339
49,33,0.1043378
49,36,0.1320068
49,39,0.1611563
49,42,0.1910676
49,45,0.2211116
49,48,0.2507624
49,51,0.279594
49,54,0.3072734
49,57,0.3335502
49,60,0.3582444
49,63,0.3812346
49,66,0.4024483
49,69,0.4218526
49,72,0.4394466
49,75,0.4552544
49,78,0.46932
49,81,0.4817023
49,84,0.4924716
49,87,0.5017061
49,90,0.5094895
49,93,0.5159087
49,96,0.5210522
49,99,0.525009
49,102,0.5278666
49,105,0.5297112
49,108,0.5306262
49,111,0.5306922
49,114,0.5299862
49,117,0.5285817
49,120,0.5265482
49,135,0.509102
49,150,0.4841087
49,165,0.4560931
49,180,0.4278414
49,195,0.4009045
49,210,0.3760211
49,225,0.3534335
49,240,0.3331047
49,255,0.3148586
49,270,0.2984639
49,285,0.2836821
49,300,0.2702914
49,315,0.2580962
49,330,0.2469305
49,345,0.2366554
49,360,0.2271562
49,375,0.2183386
49,390,0.2101247
49,405,0.2024502
49,420,0.1952614
49,435,0.1885132
49,450,0.182167
49,465,0.1761899
49,480,0.170553
49,495,0.1652309
49,510,0.1602013
49,525,0.1554438
49,540,0.1509403
49,555,0.1466741
49,570,0.1426299
49,585,0.138794
49,600,0.1351533
49,615,0.1316961
49,630,0.1284112
49,645,0.1252885
49,660,0.1223186
49,675,0.1194925
49,690,0.1168022
49,705,0.1142399
49,720,0.1117985
49,735,0.1094713
49,750,0.1072521
49,765,0.1051349
49,780,0.1031142
49,795,0.1011848
49,810,0.09934161
49,825,0.09758005
49,840,0.09589561
49,855,0.09428404
49,870,0.0927413
49,885,0.09126354
49,900,0.08984707
49,915,0.08848843
49,930,0.08718425
49,945,0.08593139
49,960,0.08472679
49,975,0.0835676
49,990,0.08245108
49,1005,0.08137465
49,1020,0.08033581
49,1035,0.07933225
49,1050,0.07836175
49,1065,0.0774222
49,1080,0.07651163
49,1095,0.07562815
49,1110,0.07477001
49,1125,0.07393552
49,1140,0.07312311
49,1155,0.07233131
49,1170,0.0715587
49,1185,0.07080398
49,1200,0.07006592
49,1215,0.06934335
49,1230,0.0686352
49,1245,0.06794046
49,1260,0.06725816
49,1275,0.06658743
49,1290,0.06592744
49,1305,0.06527741
49,1320,0.06463662
49,1335,0.06400441
49,1350,0.06338016
49,1365,0.06276329
49,1380,0.06215326
49,1395,0.06154959
49,1410,0.06095183
49,1425,0.06035954
49,1440,0.05977235
49,1455,0.0591899
49,1470,0.05861188
49,1485,0.05803799
49,1500,0.05746795
49,1515,0.05690153
49,1530,0.05633852
49,1545,0.0557787
49,1560,0.0552219
49,1575,0.05466797
49,1590,0.05411677
49,1605,0.05356818
49,1620,0.05302208
49,1635,0.05247838
49,1650,0.05193702
49,1665,0.05139792
49,1680,0.05086102
49,1695,0.05032628
49,1710,0.04979368
49,1725,0.04926317
49,1740,0.04873476
49,1755,0.04820843
49,1770,0.04768418
49,1785,0.04716201
49,1800,0.04664195
49,1815,0.04612399
49,1830,0.04560818
49,1845,0.04509452
49,1860,0.04458306
49,1875,0.04407383
49,1890,0.04356686
49,1905,0.04306219
49,1920,0.04255987
50,0,0
50,3,6.740066E-06
50,6,0.000274476
50,9,0.001801294
50,12,0.006202226
50,15,0.01532076
50,18,0.03082625
50,21,0.05391548
50,24,0.08517139
50,27,0.1245515
50,30,0.1714619
50,33,0.2248712
50,36,0.2834421
50,39,0.3456602
50,42,0.4099513
50,45,0.4747788
50,48,0.5387191
50,51,0.6005146
50,54,0.6591051
50,57,0.7136422
50,60,0.7634882
50,63,0.8082051
50,66,0.8475367
50,69,0.8813859
50,72,0.9097904
50,75,0.9328985
50,78,0.950945
50,81,0.9642302
50,84,0.9731002
50,87,0.9779304
50,90,0.979111
50,93,0.9770361
50,96,0.9720934
50,99,0.9646582
50,102,0.9550869
50,105,0.9437141
50,108,0.9308495
50,111,0.9167767
50,114,0.9017529
50,117,0.8860089
50,120,0.8697498
50,135,0.7862689
50,150,0.7083725
50,165,0.6417733
50,180,0.587119
50,195,0.5428734
50,210,0.5069002
50,225,0.4771909
50,240,0.4521174
50,255,0.4304585
50,270,0.4113376
50,285,0.3941414
50,300,0.3784446
50,315,0.3639517
50,330,0.3504554
50,345,0.3378068
50,360,0.3258962
50,375,0.3146403
50,390,0.3039734
50,405,0.2938426
50,420,0.2842036
50,435,0.2750189
50,450,0.2662556
50,465,0.2578851
50,480,0.2498817
50,495,0.2422226
50,510,0.234887
50,525,0.2278564
50,540,0.2211139
50,555,0.2146442
50,570,0.2084334
50,585,0.2024691
50,600,0.1967395
50,615,0.1912343
50,630,0.1859435
50,645,0.180858
50,660,0.1759693
50,675,0.1712692
50,690,0.16675
50,705,0.162404
50,720,0.1582242
50,735,0.1542034
50,750,0.1503348
50,765,0.1466119
50,780,0.1430281
50,795,0.1395771
50,810,0.136253
50,825,0.1330498
50,840,0.129962
50,855,0.1269841
50,870,0.1241108
50,885,0.1213372
50,900,0.1186585
50,915,0.1160701
50,930,0.1135677
50,945,0.1111471
50,960,0.1088042
50,975,0.1065355
50,990,0.1043372
50,1005,0.1022061
50,1020,0.1001388
50,1035,0.09813239
50,1050,0.09618387
50,1065,0.09429056
50,1080,0.09244984
50,1095,0.09065928
50,1110,0.08891654
50,1125,0.08721943
50,1140,0.08556589
50,1155,0.08395395
50,1170,0.08238176
50,1185,0.08084758
50,1200,0.07934976
50,1215,0.07788673
50,1230,0.07645705
50,1245,0.07505931
50,1260,0.07369222
50,1275,0.07235454
50,1290,0.07104511
50,1305,0.06976284
50,1320,0.0685067
50,1335,0.06727572
50,1350,0.06606898
50,1365,0.06488561
50,1380,0.06372481
50,1395,0.06258581
50,1410,0.06146788
50,1425,0.06037035
50,1440,0.05929258
50,1455,0.05823395
50,1470,0.05719391
50,1485,0.05617191
50,1500,0.05516745
50,1515,0.05418005
50,1530,0.05320926
50,1545,0.05225465
50,1560,0.05131582
50,1575,0.05039239
50,1590,0.049484
50,1605,0.04859032
50,1620,0.04771101
50,1635,0.04684577
50,1650,0.04599432
50,1665,0.04515637
50,1680,0.04433167
50,1695,0.04351997
50,1710,0.04272104
50,1725,0.04193464
50,1740,0.04116056
50,1755,0.04039859
50,1770,0.03964854
50,1785,0.03891022
50,1800,0.03818345
50,1815,0.03746806
50,1830,0.03676387
50,1845,0.03607072
50,1860,0.03538846
50,1875,0.03471695
50,1890,0.03405602
50,1905,0.03340554
50,1920,0.03276537
51,0,0
51,3,1.687204E-06
51,6,8.328826E-05
51,9,0.0005932417
51,12,0.002109684
51,15,0.005283784
51,18,0.01072107
51,21,0.01890702
51,24,0.03017438
51,27,0.0447019
51,30,0.06253004
51,33,0.08358403
51,36,0.1076979
51,39,0.1346366
51,42,0.1641155
51,45,0.1958163
51,48,0.2294009
51,51,0.2645222
51,54,0.3008331
51,57,0.3379944
51,60,0.3756801
51,63,0.413582
51,66,0.4514133
51,69,0.4889106
51,72,0.5258355
51,75,0.5619749
51,78,0.5971414
51,81,0.6311721
51,84,0.6639284
51,87,0.6952943
51,90,0.7251756
51,93,0.7534977
51,96,0.7802051
51,99,0.8052588
51,102,0.8286353
51,105,0.8503256
51,108,0.8703324
51,111,0.8886699
51,114,0.9053618
51,117,0.9204403
51,120,0.9339446
51,135,0.979601
51,150,0.9942138
51,165,0.9855485
51,180,0.9607868
51,195,0.9258788
51,210,0.8853833
51,225,0.8425733
51,240,0.7996561
51,255,0.758019
51,270,0.7184539
51,285,0.6813424
51,300,0.6467979
51,315,0.6147707
51,330,0.5851185
51,345,0.5576552
51,360,0.5321806
51,375,0.5084985
51,390,0.4864264
51,405,0.4657994
51,420,0.4464722
51,435,0.4283174
51,450,0.4112247
51,465,0.3950983
51,480,0.3798555
51,495,0.365424
51,510,0.351741
51,525,0.3387509
51,540,0.3264048
51,555,0.3146593
51,570,0.3034753
51,585,0.2928177
51,600,0.2826549
51,615,0.2729579
51,630,0.2637004
51,645,0.2548584
51,660,0.2464097
51,675,0.238334
51,690,0.2306123
51,705,0.223227
51,720,0.2161618
51,735,0.2094014
51,750,0.2029312
51,765,0.1967375
51,780,0.1908076
51,795,0.1851289
51,810,0.1796899
51,825,0.1744792
51,840,0.1694863
51,855,0.1647007
51,870,0.1601127
51,885,0.1557129
51,900,0.1514923
51,915,0.1474423
51,930,0.1435546
51,945,0.1398214
51,960,0.1362351
51,975,0.1327885
51,990,0.1294749
51,1005,0.1262876
51,1020,0.1232205
51,1035,0.1202676
51,1050,0.1174234
51,1065,0.1146823
51,1080,0.1120395
51,1095,0.1094899
51,1110,0.1070291
51,1125,0.1046526
51,1140,0.1023563
51,1155,0.1001363
51,1170,0.0979889
51,1185,0.09591054
51,1200,0.09389787
51,1215,0.09194773
51,1230,0.09005713
51,1245,0.08822323
51,1260,0.08644333
51,1275,0.08471489
51,1290,0.08303551
51,1305,0.08140291
51,1320,0.07981495
51,1335,0.07826959
51,1350,0.07676489
51,1365,0.07529905
51,1380,0.07387035
51,1395,0.07247717
51,1410,0.07111797
51,1425,0.06979132
51,1440,0.06849582
51,1455,0.06723022
51,1470,0.06599326
51,1485,0.06478383
51,1500,0.06360082
51,1515,0.0624432
51,1530,0.06131002
51,1545,0.06020037
51,1560,0.05911336
51,1575,0.05804821
51,1590,0.05700413
51,1605,0.0559804
51,1620,0.05497634
51,1635,0.0539913
51,1650,0.05302467
51,1665,0.05207587
51,1680,0.05114437
51,1695,0.05022964
51,1710,0.0493312
51,1725,0.04844859
51,1740,0.04758138
51,1755,0.04672915
51,1770,0.04589151
51,1785,0.04506809
51,1800,0.04425855
51,1815,0.04346256
51,1830,0.04267979
51,1845,0.04190995
51,1860,0.04115275
51,1875,0.04040793
51,1890,0.03967522
51,1905,0.03895439
51,1920,0.0382452
52,0,0
52,3,1.638847E-05
52,6,0.0006208282
52,9,0.004022315
52,12,0.01377963
52,15,0.03371055
52,18,0.06682588
52,21,0.1147037
52,24,0.1773131
52,27,0.2531525
52,30,0.3395765
52,33,0.4332117
52,36,0.5303711
52,39,0.6274137
52,42,0.7210202
52,45,0.8083804
52,48,0.8872998
52,51,0.9562226
52,54,1.014212
52,57,1.060889
52,60,1.096353
52,63,1.121081
52,66,1.135837
52,69,1.141581
52,72,1.13939
52,75,1.130392
52,78,1.115712
52,81,1.096432
52,84,1.073559
52,87,1.048005
52,90,1.020584
52,93,0.9919994
52,96,0.9628524
52,99,0.933641
52,102,0.9047689
52,105,0.8765549
52,108,0.8492428
52,111,0.8230112
52,114,0.7979831
52,117,0.7742344
52,120,0.7518029
52,135,0.6589167
52,150,0.5932776
52,165,0.5466512
52,180,0.5121814
52,195,0.4852695
52,210,0.4631175
52,225,0.4440939
52,240,0.427252
52,255,0.4120296
52,270,0.3980773
52,285,0.3851649
52,300,0.373131
52,315,0.3618564
52,330,0.3512487
52,345,0.3412334
52,360,0.3317494
52,375,0.3227446
52,390,0.3141745
52,405,0.3060002
52,420,0.2981875
52,435,0.2907059
52,450,0.2835283
52,465,0.2766305
52,480,0.269991
52,495,0.2635904
52,510,0.2574118
52,525,0.2514402
52,540,0.2456624
52,555,0.2400674
52,570,0.2346454
52,585,0.2293881
52,600,0.2242885
52,615,0.2193406
52,630,0.2145389
52,645,0.2098788
52,660,0.2053556
52,675,0.200965
52,690,0.1967027
52,705,0.1925646
52,720,0.1885461
52,735,0.1846431
52,750,0.1808508
52,765,0.1771651
52,780,0.1735814
52,795,0.1700953
52,810,0.1667026
52,825,0.163399
52,840,0.1601806
52,855,0.1570434
52,870,0.1539838
52,885,0.1509982
52,900,0.1480832
52,915,0.1452357
52,930,0.1424526
52,945,0.1397311
52,960,0.1370686
52,975,0.1344626
52,990,0.1319107
52,1005,0.1294107
52,1020,0.1269605
52,1035,0.1245583
52,1050,0.1222022
52,1065,0.1198905
52,1080,0.1176217
52,1095,0.1153943
52,1110,0.113207
52,1125,0.1110585
52,1140,0.1089475
52,1155,0.1068729
52,1170,0.1048339
52,1185,0.1028292
52,1200,0.1008582
52,1215,0.09891979
52,1230,0.09701335
52,1245,0.09513811
52,1260,0.09329336
52,1275,0.09147847
52,1290,0.08969283
52,1305,0.08793587
52,1320,0.08620705
52,1335,0.08450589
52,1350,0.0828319
52,1365,0.08118463
52,1380,0.07956367
52,1395,0.0779686
52,1410,0.07639907
52,1425,0.0748547
52,1440,0.07333514
52,1455,0.07184008
52,1470,0.07036918
52,1485,0.06892215
52,1500,0.06749868
52,1515,0.06609852
52,1530,0.06472136
52,1545,0.06336696
52,1560,0.06203504
52,1575,0.06072536
52,1590,0.05943766
52,1605,0.05817171
52,1620,0.05692726
52,1635,0.05570407
52,1650,0.05450192
52,1665,0.05332057
52,1680,0.0521598
52,1695,0.05101937
52,1710,0.04989907
52,1725,0.04879867
52,1740,0.04771794
52,1755,0.04665667
52,1770,0.04561463
52,1785,0.0445916
52,1800,0.04358736
52,1815,0.04260169
52,1830,0.04163438
52,1845,0.04068518
52,1860,0.0397539
52,1875,0.0388403
52,1890,0.03794417
52,1905,0.03706528
52,1920,0.03620341
53,0,0
53,3,4.764932E-06
53,6,0.000201431
53,9,0.001340873
53,12,0.004641131
53,15,0.01150455
53,18,0.02324061
53,21,0.04085084
53,24,0.06491434
53,27,0.09556478
53,30,0.1325294
53,33,0.1751997
53,36,0.2227161
53,39,0.2740544
53,42,0.3281042
53,45,0.3837371
53,48,0.4398634
53,51,0.4954736
53,54,0.5496692
53,57,0.6016797
53,60,0.650871
53,63,0.6967472
53,66,0.7389427
53,69,0.7772118
53,72,0.8114156
53,75,0.8415089
53,78,0.8675262
53,81,0.8895673
53,84,0.9077836
53,87,0.922366
53,90,0.9335342
53,93,0.941528
53,96,0.9465986
53,99,0.9490018
53,102,0.9489933
53,105,0.9468233
53,108,0.942734
53,111,0.9369567
53,114,0.9297098
53,117,0.9211978
53,120,0.9116107
53,135,0.8531482
53,150,0.7880123
53,165,0.7253342
53,180,0.6691905
53,195,0.620698
53,210,0.5794687
53,225,0.5444947
53,240,0.5146295
53,255,0.4888159
53,270,0.4661718
53,285,0.4460016
53,300,0.4277761
53,315,0.4111006
53,330,0.3956843
53,345,0.3813133
53,360,0.3678295
53,375,0.3551147
53,390,0.3430791
53,405,0.3316528
53,420,0.32078
53,435,0.3104155
53,450,0.3005211
53,465,0.2910644
53,480,0.2820168
53,495,0.2733535
53,510,0.2650518
53,525,0.2570916
53,540,0.2494543
53,555,0.2421233
53,570,0.235083
53,585,0.2283193
53,600,0.2218192
53,615,0.2155707
53,630,0.2095626
53,645,0.2037846
53,660,0.1982269
53,675,0.1928805
53,690,0.1877368
53,705,0.1827874
53,720,0.1780247
53,735,0.1734409
53,750,0.1690289
53,765,0.1647815
53,780,0.1606921
53,795,0.1567538
53,810,0.1529605
53,825,0.1493058
53,840,0.1457837
53,855,0.1423885
53,870,0.1391146
53,885,0.1359565
53,900,0.132909
53,915,0.1299672
53,930,0.1271262
53,945,0.1243815
53,960,0.1217287
53,975,0.1191635
53,990,0.1166818
53,1005,0.11428
53,1020,0.1119542
53,1035,0.109701
53,1050,0.107517
53,1065,0.1053991
53,1080,0.1033442
53,1095,0.1013494
53,1110,0.09941206
53,1125,0.09752949
53,1140,0.09569921
53,1155,0.0939189
53,1170,0.09218631
53,1185,0.09049931
53,1200,0.08885589
53,1215,0.08725414
53,1230,0.08569223
53,1245,0.08416846
53,1260,0.08268119
53,1275,0.08122888
53,1290,0.07981007
53,1305,0.07842334
53,1320,0.07706742
53,1335,0.07574104
53,1350,0.07444302
53,1365,0.07317226
53,1380,0.0719277
53,1395,0.07070833
53,1410,0.06951322
53,1425,0.06834146
53,1440,0.06719223
53,1455,0.0660647
53,1470,0.06495815
53,1485,0.06387183
53,1500,0.06280509
53,1515,0.06175728
53,1530,0.0607278
53,1545,0.05971607
53,1560,0.05872156
53,1575,0.05774377
53,1590,0.05678219
53,1605,0.05583638
53,1620,0.05490591
53,1635,0.05399036
53,1650,0.05308935
53,1665,0.05220252
53,1680,0.05132952
53,1695,0.05047002
53,1710,0.0496237
53,1725,0.04879028
53,1740,0.04796947
53,1755,0.04716101
53,1770,0.04636465
53,1785,0.04558014
53,1800,0.04480726
53,1815,0.04404579
53,1830,0.04329553
53,1845,0.04255627
53,1860,0.04182783
53,1875,0.04111003
53,1890,0.0404027
53,1905,0.03970567
53,1920,0.03901879
54,0,0
54,3,2.648008E-06
54,6,9.711849E-05
54,9,0.0006627808
54,12,0.002442064
54,15,0.006438411
54,18,0.01366678
54,21,0.0248751
54,24,0.04036634
54,27,0.05997692
54,30,0.08317788
54,33,0.109226
54,36,0.137304
54,39,0.1666182
54,42,0.1964555
54,45,0.2262081
54,48,0.2553783
54,51,0.2835724
54,54,0.3104895
54,57,0.3359089
54,60,0.3596778
54,63,0.3816991
54,66,0.4019215
54,69,0.4203306
54,72,0.4369413
54,75,0.4517913
54,78,0.4649357
54,81,0.476443
54,84,0.4863909
54,87,0.4948639
54,90,0.5019503
54,93,0.5077404
54,96,0.512325
54,99,0.5157944
54,102,0.5182365
54,105,0.5197369
54,108,0.5203779
54,111,0.5202382
54,114,0.5193925
54,117,0.5179113
54,120,0.5158609
54,135,0.4990961
54,150,0.4756876
54,165,0.4496782
54,180,0.4234742
54,195,0.3983775
54,210,0.3749972
54,225,0.3535358
54,240,0.3339747
54,255,0.3161876
54,270,0.3000051
54,285,0.2852506
54,300,0.2717574
54,315,0.2593761
54,330,0.2479765
54,345,0.237447
54,360,0.2276925
54,375,0.2186319
54,390,0.2101963
54,405,0.2023266
54,420,0.1949718
54,435,0.1880876
54,450,0.1816352
54,465,0.1755807
54,480,0.1698934
54,495,0.1645462
54,510,0.1595145
54,525,0.154776
54,540,0.1503105
54,555,0.1460992
54,570,0.1421252
54,585,0.1383725
54,600,0.1348266
54,615,0.1314741
54,630,0.1283024
54,645,0.1253
54,660,0.122456
54,675,0.1197606
54,690,0.1172043
54,705,0.1147786
54,720,0.1124755
54,735,0.1102875
54,750,0.1082076
54,765,0.1062293
54,780,0.1043465
54,795,0.1025534
54,810,0.1008447
54,825,0.09921534
54,840,0.09766049
54,855,0.09617569
54,870,0.09475661
54,885,0.09339926
54,900,0.09209979
54,915,0.09085459
54,930,0.08966018
54,945,0.08851335
54,960,0.087411
54,975,0.0863502
54,990,0.08532817
54,1005,0.08434231
54,1020,0.08339014
54,1035,0.08246932
54,1050,0.08157767
54,1065,0.08071308
54,1080,0.07987361
54,1095,0.07905743
54,1110,0.07826278
54,1125,0.07748807
54,1140,0.07673177
54,1155,0.07599244
54,1170,0.07526877
54,1185,0.07455949
54,1200,0.07386345
54,1215,0.07317956
54,1230,0.07250681
54,1245,0.07184426
54,1260,0.07119106
54,1275,0.07054637
54,1290,0.06990946
54,1305,0.06927963
54,1320,0.06865627
54,1335,0.06803876
54,1350,0.06742658
54,1365,0.06681924
54,1380,0.06621628
54,1395,0.06561729
54,1410,0.06502191
54,1425,0.06442978
54,1440,0.06384063
54,1455,0.06325415
54,1470,0.06267012
54,1485,0.06208831
54,1500,0.06150854
54,1515,0.06093063
54,1530,0.06035445
54,1545,0.05977986
54,1560,0.05920676
54,1575,0.05863506
54,1590,0.0580647
54,1605,0.05749561
54,1620,0.05692775
54,1635,0.05636109
54,1650,0.05579563
54,1665,0.05523134
54,1680,0.05466824
54,1695,0.05410634
54,1710,0.05354566
54,1725,0.05298623
54,1740,0.05242809
54,1755,0.05187128
54,1770,0.05131584
54,1785,0.05076184
54,1800,0.05020933
54,1815,0.04965837
54,1830,0.04910902
54,1845,0.04856136
54,1860,0.04801545
54,1875,0.04747137
54,1890,0.04692919
54,1905,0.04638899
54,1920,0.04585084
55,0,0
55,3,5.332306E-06
55,6,0.0002081731
55,9,0.001387903
55,12,0.004887464
55,15,0.01227761
55,18,0.02497588
55,21,0.04397572
55,24,0.06971008
55,27,0.1020279
55,30,0.1402578
55,33,0.1833295
55,36,0.2299147
55,39,0.2785632
55,42,0.3278218
55,45,0.3763263
55,48,0.4228694
55,51,0.4664421
55,54,0.5062544
55,57,0.5417369
55,60,0.57253
55,63,0.5984634
55,66,0.6195299
55,69,0.6358575
55,72,0.6476801
55,75,0.6553108
55,78,0.6591169
55,81,0.6594986
55,84,0.6568702
55,87,0.6516461
55,90,0.6442285
55,93,0.6349987
55,96,0.6243119
55,99,0.6124918
55,102,0.5998298
55,105,0.5865835
55,108,0.5729777
55,111,0.5592051
55,114,0.5454289
55,117,0.5317846
55,120,0.5183825
55,135,0.4574438
55,150,0.4090763
55,165,0.3725893
55,180,0.3453627
55,195,0.3247294
55,210,0.3085952
55,225,0.2954953
55,240,0.284465
55,255,0.2748869
55,270,0.2663685
55,285,0.2586582
55,300,0.2515903
55,315,0.2450522
55,330,0.2389637
55,345,0.2332657
55,360,0.2279122
55,375,0.2228666
55,390,0.2180983
55,405,0.2135816
55,420,0.2092942
55,435,0.2052163
55,450,0.2013305
55,465,0.197621
55,480,0.1940736
55,495,0.1906754
55,510,0.1874145
55,525,0.1842803
55,540,0.181263
55,555,0.1783537
55,570,0.1755444
55,585,0.1728278
55,600,0.1701975
55,615,0.1676476
55,630,0.165173
55,645,0.1627691
55,660,0.1604319
55,675,0.1581577
55,690,0.1559432
55,705,0.1537857
55,720,0.1516824
55,735,0.1496309
55,750,0.1476287
55,765,0.1456738
55,780,0.1437639
55,795,0.141897
55,810,0.1400712
55,825,0.1382843
55,840,0.1365345
55,855,0.1348199
55,870,0.1331386
55,885,0.1314889
55,900,0.1298691
55,915,0.1282775
55,930,0.1267125
55,945,0.1251726
55,960,0.1236564
55,975,0.1221624
55,990,0.1206895
55,1005,0.1192364
55,1020,0.1178019
55,1035,0.116385
55,1050,0.1149847
55,1065,0.1136001
55,1080,0.1122302
55,1095,0.1108745
55,1110,0.109532
55,1125,0.1082022
55,1140,0.1068843
55,1155,0.105578
55,1170,0.1042826
55,1185,0.1029977
55,1200,0.1017229
55,1215,0.1004579
55,1230,0.09920219
55,1245,0.09795561
55,1260,0.09671786
55,1275,0.09548873
55,1290,0.09426802
55,1305,0.09305555
55,1320,0.09185121
55,1335,0.09065486
55,1350,0.08946643
55,1365,0.08828582
55,1380,0.08711299
55,1395,0.08594791
55,1410,0.08479054
55,1425,0.0836409
55,1440,0.08249898
55,1455,0.08136479
55,1470,0.08023837
55,1485,0.07911976
55,1500,0.07800901
55,1515,0.07690616
55,1530,0.07581127
55,1545,0.07472441
55,1560,0.07364565
55,1575,0.07257506
55,1590,0.07151271
55,1605,0.0704587
55,1620,0.06941307
55,1635,0.06837594
55,1650,0.06734736
55,1665,0.06632743
55,1680,0.06531622
55,1695,0.06431382
55,1710,0.0633203
55,1725,0.06233574
55,1740,0.0613602
55,1755,0.06039378
55,1770,0.05943652
55,1785,0.05848851
55,1800,0.0575498
55,1815,0.05662046
55,1830,0.05570054
55,1845,0.0547901
55,1860,0.05388918
55,1875,0.05299783
55,1890,0.05211611
55,1905,0.05124404
55,1920,0.05038165
56,0,0
56,3,8.707903E-06
56,6,0.0003285168
56,9,0.00207842
56,12,0.006985647
56,15,0.01691028
