"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Plasma (Peripheral Venous Blood) [µmol/l]"
0,5274,0.6491201
0,5280,0.6420786
0,5286,0.6351221
0,5292,0.6282495
0,5298,0.6214597
0,5304,0.6147516
0,5310,0.6081244
0,5316,0.6015768
0,5322,0.595108
0,5328,0.5887169
0,5334,0.5824026
0,5340,0.5761641
0,5346,0.5700005
0,5352,0.5639108
0,5358,0.557894
0,5364,0.5519494
0,5370,0.5460759
0,5376,0.5402727
0,5382,0.5345389
0,5388,0.5288736
0,5394,0.523276
0,5400,0.5177452
0,5406,0.5122804
0,5412,0.5068808
0,5418,0.5015455
0,5424,0.4962738
0,5430,0.4910648
0,5436,0.4859178
0,5442,0.480832
0,5448,0.4758065
0,5454,0.4708408
0,5460,0.465934
0,5466,0.4610853
0,5472,0.4562942
0,5478,0.4515597
0,5484,0.4468813
0,5490,0.4422582
0,5496,0.4376898
0,5502,0.4331753
0,5508,0.4287141
0,5514,0.4243056
0,5520,0.4199489
0,5526,0.4156436
0,5532,0.411389
0,5538,0.4071844
0,5544,0.4030292
0,5550,0.3989229
0,5556,0.3948647
0,5562,0.3908541
0,5568,0.3868905
0,5574,0.3829733
0,5580,0.3791019
0,5586,0.3752758
0,5592,0.3714944
0,5598,0.3677571
0,5604,0.3640634
0,5610,0.3604128
0,5616,0.3568046
0,5622,0.3532385
0,5628,0.3497138
0,5634,0.34623
0,5640,0.3427867
0,5646,0.3393832
0,5652,0.3360193
0,5658,0.3326942
0,5664,0.3294076
0,5670,0.326159
0,5676,0.3229479
0,5682,0.3197738
0,5688,0.3166363
0,5694,0.3135349
0,5700,0.3104692
0,5706,0.3074388
0,5712,0.3044431
0,5718,0.3014818
0,5724,0.2985544
0,5730,0.2956605
0,5736,0.2927997
0,5742,0.2899716
0,5748,0.2871757
0,5754,0.2844118
0,5760,0.2816793
0,5766,0.2789798
0,5772,0.2764362
0,5778,0.2752296
0,5784,0.2793273
0,5790,0.2957477
0,5796,0.3326506
0,5802,0.3967519
0,5808,0.4915489
0,5814,0.6168479
0,5820,0.7693328
0,5826,0.9436359
0,5832,1.133448
0,5838,1.3324
0,5844,1.534647
0,5850,1.735155
0,5856,1.929806
0,5862,2.115354
0,5868,2.289329
0,5874,2.44992
0,5880,2.595854
0,5886,2.726296
0,5892,2.840775
0,5898,2.939121
0,5904,3.021426
0,5910,3.088015
0,5916,3.139423
0,5922,3.176378
0,5928,3.199778
0,5934,3.21067
0,5940,3.210219
0,5946,3.199671
