"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Acebutolol|Plasma (Peripheral Venous Blood) [µmol/l]"
20,120,1.325029
20,135,1.209258
20,150,1.115508
20,165,1.04306
20,180,0.9871922
20,195,0.9428049
20,210,0.9056162
20,225,0.8722205
20,240,0.8396764
20,255,0.8049088
20,270,0.7643613
20,285,0.7159584
20,300,0.6649326
20,315,0.6205105
20,330,0.5843252
20,345,0.553461
20,360,0.5257503
20,375,0.5001892
20,390,0.4763255
20,405,0.4539203
20,420,0.4328204
20,435,0.4129119
20,450,0.3941026
20,465,0.3763142
20,480,0.3594785
20,495,0.3435347
20,510,0.3284278
20,525,0.3141077
20,540,0.3005282
20,555,0.2876467
20,570,0.2754235
20,585,0.2638214
20,600,0.2528059
20,615,0.2423443
20,630,0.232406
20,645,0.2229623
20,660,0.213986
20,675,0.2054516
20,690,0.1973351
20,705,0.1896136
20,720,0.1822657
20,735,0.1752713
20,750,0.168611
20,765,0.1622671
20,780,0.1562223
20,795,0.1504605
20,810,0.1449667
20,825,0.1397264
20,840,0.1347261
20,855,0.129953
20,870,0.125395
20,885,0.1210407
20,900,0.1168794
20,915,0.1129009
20,930,0.1090955
20,945,0.1054542
20,960,0.1019684
20,975,0.09863017
20,990,0.09543174
20,1005,0.09236594
20,1020,0.08942598
20,1035,0.08660544
20,1050,0.08389825
20,1065,0.08129872
20,1080,0.07880141
20,1095,0.07640125
20,1110,0.07409342
20,1125,0.07187337
20,1140,0.0697368
20,1155,0.06767967
20,1170,0.06569815
20,1185,0.06378863
20,1200,0.06194768
20,1215,0.06017209
20,1230,0.05845881
20,1245,0.05680496
20,1260,0.05520782
20,1275,0.05366481
20,1290,0.05217352
20,1305,0.05073163
20,1320,0.04933699
20,1335,0.04798752
20,1350,0.0466813
20,1365,0.04541648
20,1380,0.04419132
20,1395,0.04300417
20,1410,0.04185347
20,1425,0.04073774
20,1440,0.03965558
21,0,0
21,3,5.050415E-06
21,6,0.0001842319
21,9,0.001169307
21,12,0.003980445
21,15,0.009836254
21,18,0.01998485
21,21,0.0355853
21,24,0.0576263
21,27,0.08685359
21,30,0.1236982
21,33,0.1682149
21,36,0.2200486
21,39,0.2784442
21,42,0.3423044
21,45,0.4102934
21,48,0.4809631
21,51,0.552883
21,54,0.6247455
21,57,0.6954287
21,60,0.7640184
21,63,0.829808
21,66,0.8922797
21,69,0.9510712
21,72,1.005945
21,75,1.056767
21,78,1.103484
21,81,1.146106
21,84,1.184691
21,87,1.219341
21,90,1.250189
21,93,1.27739
21,96,1.30112
21,99,1.321573
21,102,1.338946
21,105,1.353444
21,108,1.365279
21,111,1.374658
21,114,1.381784
21,117,1.38686
21,120,1.390082
21,135,1.384552
21,150,1.356509
21,165,1.319345
21,180,1.280931
21,195,1.245036
21,210,1.212678
21,225,1.182989
21,240,1.153338
21,255,1.117814
21,270,1.06109
21,285,0.9592454
21,300,0.8596278
21,315,0.7971341
21,330,0.7504138
21,345,0.709962
21,360,0.6731982
21,375,0.6391943
21,390,0.6074734
21,405,0.5777303
21,420,0.5497478
21,435,0.5233603
21,450,0.498436
21,465,0.4748661
21,480,0.4525576
21,495,0.4314296
21,510,0.4114101
21,525,0.3924338
21,540,0.3744414
21,555,0.3573779
21,570,0.3411925
21,585,0.3258375
21,600,0.3112684
21,615,0.2974435
21,630,0.2843232
21,645,0.2718704
21,660,0.2600501
21,675,0.2488289
21,690,0.2381755
21,705,0.2280602
21,720,0.2184547
21,735,0.2093324
21,750,0.2006681
21,765,0.1924377
21,780,0.1846185
21,795,0.1771889
21,810,0.1701287
21,825,0.1634183
21,840,0.1570394
21,855,0.1509747
21,870,0.1452077
21,885,0.1397226
21,900,0.1345048
21,915,0.12954
21,930,0.1248152
21,945,0.1203175
21,960,0.1160351
21,975,0.1119566
21,990,0.1080714
21,1005,0.1043691
21,1020,0.1008403
21,1035,0.09747574
21,1050,0.0942668
21,1065,0.09120531
21,1080,0.08828351
21,1095,0.08549406
21,1110,0.08283
21,1125,0.08028477
21,1140,0.07785212
21,1155,0.07552616
21,1170,0.07330129
21,1185,0.07117226
21,1200,0.06913403
21,1215,0.0671819
21,1230,0.06531137
21,1245,0.0635182
21,1260,0.0617984
21,1275,0.06014816
21,1290,0.0585639
21,1305,0.05704222
21,1320,0.05557992
21,1335,0.05417395
21,1350,0.05282144
21,1365,0.05151969
21,1380,0.05026612
21,1395,0.0490583
21,1410,0.04789395
21,1425,0.04677088
21,1440,0.04568705
22,0,0
22,3,2.527609E-06
22,6,9.558611E-05
22,9,0.0006177768
22,12,0.002130728
22,15,0.005328005
22,18,0.01093655
22,21,0.01962534
22,24,0.03193915
22,27,0.04825968
22,30,0.06878945
22,33,0.09355034
22,36,0.1223929
22,39,0.155013
22,42,0.1909748
22,45,0.2297383
22,48,0.2706899
22,51,0.3131758
22,54,0.3565343
22,57,0.4001272
22,60,0.4433658
22,63,0.48573
22,66,0.5267813
22,69,0.5661682
22,72,0.6036248
22,75,0.6389627
22,78,0.6720606
22,81,0.7028533
22,84,0.7313226
22,87,0.7574916
22,90,0.7814139
22,93,0.8031602
22,96,0.8228112
22,99,0.8404598
22,102,0.8562121
22,105,0.8701778
22,108,0.882461
22,111,0.8931626
22,114,0.9023876
22,117,0.910243
22,120,0.9168312
22,135,0.933868
22,150,0.9316038
22,165,0.9177
22,180,0.8974422
22,195,0.8741778
22,210,0.8497508
22,225,0.8247852
22,240,0.7987381
22,255,0.7695211
22,270,0.7323092
22,285,0.6791587
22,300,0.6126443
22,315,0.5556384
22,330,0.5135311
22,345,0.4795192
22,360,0.4498281
22,375,0.4230498
22,390,0.3985539
22,405,0.3759657
22,420,0.3550208
22,435,0.3355182
22,450,0.3173001
22,465,0.3002392
22,480,0.2842306
22,495,0.2691868
22,510,0.2550327
22,525,0.2417035
22,540,0.229142
22,555,0.2172974
22,570,0.2061239
22,585,0.1955797
22,600,0.1856267
22,615,0.1762295
22,630,0.1673556
22,645,0.1589744
22,660,0.1510577
22,675,0.1435789
22,690,0.1365129
22,705,0.1298365
22,720,0.1235276
22,735,0.1175655
22,750,0.1119306
22,765,0.1066045
22,780,0.1015699
22,795,0.09681039
22,810,0.09231053
22,825,0.08805575
22,840,0.08403228
22,855,0.08022713
22,870,0.07662803
22,885,0.07322342
22,900,0.07000235
22,915,0.06695452
22,930,0.06407019
22,945,0.06134015
22,960,0.05875573
22,975,0.05630873
22,990,0.05399141
22,1005,0.05179648
22,1020,0.04971705
22,1035,0.04774659
22,1050,0.04587898
22,1065,0.04410842
22,1080,0.04242943
22,1095,0.04083686
22,1110,0.03932583
22,1125,0.03789176
22,1140,0.0365303
22,1155,0.03523736
22,1170,0.03400909
22,1185,0.03284184
22,1200,0.03173219
22,1215,0.03067688
22,1230,0.02967286
22,1245,0.02871725
22,1260,0.02780734
22,1275,0.02694055
22,1290,0.02611448
22,1305,0.02532684
22,1320,0.02457549
22,1335,0.0238584
22,1350,0.02317365
22,1365,0.02251945
22,1380,0.0218941
22,1395,0.02129601
22,1410,0.02072366
22,1425,0.02017563
22,1440,0.01965059
23,0,0
23,3,5.758784E-06
23,6,0.000196361
23,9,0.001233927
23,12,0.004233641
23,15,0.01059229
23,18,0.02179796
23,21,0.03924876
23,24,0.06406149
23,27,0.0968751
23,30,0.1376994
23,33,0.1858696
23,36,0.2401386
23,39,0.298887
23,42,0.3603677
23,45,0.422913
23,48,0.4850649
23,51,0.5456247
23,54,0.6036537
23,57,0.6584443
23,60,0.7094798
23,63,0.7564047
23,66,0.7990006
23,69,0.8371611
23,72,0.870872
23,75,0.9001973
23,78,0.9252654
23,81,0.946256
23,84,0.9633887
23,87,0.976912
23,90,0.9870957
23,93,0.9942214
23,96,0.9985755
23,99,1.000443
23,102,1.000105
23,105,0.997831
23,108,0.9938774
23,111,0.9884859
23,114,0.9818816
23,117,0.9742718
23,120,0.9658459
23,135,0.9168516
23,150,0.8661567
23,165,0.8208565
23,180,0.782959
23,195,0.7518311
23,210,0.7256364
23,225,0.7018555
23,240,0.6768026
23,255,0.6431414
23,270,0.5858893
23,285,0.512989
23,300,0.4627371
23,315,0.4288176
23,330,0.4011156
23,345,0.3765988
23,360,0.3543323
23,375,0.3338881
23,390,0.3150007
23,405,0.2974794
23,420,0.2811773
23,435,0.2659766
23,450,0.2517796
23,465,0.2385032
23,480,0.2260757
23,495,0.2144336
23,510,0.2035204
23,525,0.1932851
23,540,0.1836813
23,555,0.1746667
23,570,0.1662021
23,585,0.1582515
23,600,0.1507815
23,615,0.143761
23,630,0.1371613
23,645,0.1309552
23,660,0.1251179
23,675,0.1196257
23,690,0.1144568
23,705,0.1095907
23,720,0.1050081
23,735,0.1006912
23,750,0.09662306
23,765,0.09278797
23,780,0.08917119
23,795,0.08575893
23,810,0.08253825
23,825,0.07949702
23,840,0.07662391
23,855,0.07390828
23,870,0.0713402
23,885,0.06891033
23,900,0.06660994
23,915,0.06443087
23,930,0.06236545
23,945,0.06040651
23,960,0.05854736
23,975,0.05678171
23,990,0.05510368
23,1005,0.05350777
23,1020,0.05198882
23,1035,0.05054203
23,1050,0.04916289
23,1065,0.04784717
23,1080,0.04659094
23,1095,0.0453905
23,1110,0.04424241
23,1125,0.04314344
23,1140,0.04209058
23,1155,0.04108101
23,1170,0.04011209
23,1185,0.03918136
23,1200,0.03828652
23,1215,0.03742542
23,1230,0.03659606
23,1245,0.03579655
23,1260,0.03502516
23,1275,0.03428023
23,1290,0.03356026
23,1305,0.0328638
23,1320,0.03218953
23,1335,0.03153621
23,1350,0.03090269
23,1365,0.03028787
23,1380,0.02969075
23,1395,0.02911039
23,1410,0.0285459
23,1425,0.02799648
23,1440,0.02746136
24,0,0
24,3,1.237969E-06
24,6,4.704567E-05
24,9,0.0003177582
24,12,0.00116332
24,15,0.003101327
24,18,0.006786888
24,21,0.01295209
24,24,0.02231813
24,27,0.03549005
24,30,0.05285248
24,33,0.07449113
24,36,0.1001604
24,39,0.1293091
24,42,0.1611585
24,45,0.1948135
24,48,0.22938
24,51,0.2640567
24,54,0.2981873
24,57,0.3312773
24,60,0.3629852
24,63,0.3930957
24,66,0.42149
24,69,0.44812
24,72,0.4729843
24,75,0.4961121
24,78,0.5175524
24,81,0.5373675
24,84,0.5556275
24,87,0.5724072
24,90,0.5877811
24,93,0.6018225
24,96,0.6146049
24,99,0.6262045
24,102,0.6366959
24,105,0.6461475
24,108,0.6546246
24,111,0.6621953
24,114,0.6689274
24,117,0.6748812
24,120,0.6801109
24,135,0.6973035
24,150,0.7036897
24,165,0.7035536
24,180,0.6997442
24,195,0.6939671
24,210,0.6870493
24,225,0.6790951
24,240,0.6694211
24,255,0.6559927
24,270,0.6333751
24,285,0.5884251
24,300,0.5210534
24,315,0.4708999
24,330,0.4386389
24,345,0.4129832
24,360,0.3902698
24,375,0.3694829
24,390,0.3502189
24,405,0.3322478
24,420,0.3154124
24,435,0.2995954
24,450,0.2847046
24,465,0.2706646
24,480,0.2574122
24,495,0.2448927
24,510,0.2330583
24,525,0.221866
24,540,0.2112771
24,555,0.2012563
24,570,0.1917707
24,585,0.1827904
24,600,0.174287
24,615,0.1662343
24,630,0.1586076
24,645,0.1513837
24,660,0.1445407
24,675,0.1380582
24,690,0.1319167
24,705,0.1260977
24,720,0.1205841
24,735,0.1153594
24,750,0.110408
24,765,0.1057154
24,780,0.1012675
24,795,0.09705126
24,810,0.0930542
24,825,0.08926453
24,840,0.08567107
24,855,0.08226326
24,870,0.07903107
24,885,0.07596502
24,900,0.07305615
24,915,0.07029593
24,930,0.06767633
24,945,0.06518972
24,960,0.06282889
24,975,0.06058702
24,990,0.05845764
24,1005,0.05643462
24,1020,0.05451219
24,1035,0.05268486
24,1050,0.05094745
24,1065,0.04929505
24,1080,0.04772303
24,1095,0.04622699
24,1110,0.04480277
24,1125,0.04344646
24,1140,0.04215434
24,1155,0.04092289
24,1170,0.03974879
24,1185,0.03862891
24,1200,0.03756027
24,1215,0.03654006
24,1230,0.03556563
24,1245,0.03463449
24,1260,0.03374425
24,1275,0.03289268
24,1290,0.03207766
24,1305,0.0312972
24,1320,0.03054941
24,1335,0.0298325
24,1350,0.02914479
24,1365,0.0284847
24,1380,0.02785072
24,1395,0.02724144
24,1410,0.02665551
24,1425,0.02609168
24,1440,0.02554876
25,0,0
25,3,9.946322E-06
25,6,0.0003369232
25,9,0.002113797
25,12,0.007248524
25,15,0.01808352
25,18,0.03692643
25,21,0.06561711
25,24,0.1052239
25,27,0.1558931
25,30,0.2168417
25,33,0.2864775
25,36,0.3626148
25,39,0.4427452
25,42,0.5243171
25,45,0.6049689
25,48,0.68269
25,51,0.7559037
25,54,0.8234779
25,57,0.8846872
25,60,0.9391519
25,63,0.986768
25,66,1.027642
25,69,1.062032
25,72,1.090303
25,75,1.112886
25,78,1.130254
25,81,1.142902
25,84,1.151323
25,87,1.155996
25,90,1.157379
25,93,1.155909
25,96,1.151998
25,99,1.146019
25,102,1.138305
25,105,1.129171
25,108,1.118899
25,111,1.107735
25,114,1.09589
25,117,1.083554
25,120,1.070899
25,135,1.007069
25,150,0.9488708
25,165,0.8996189
25,180,0.85857
25,195,0.8229608
25,210,0.7884011
25,225,0.7473021
25,240,0.6873935
25,255,0.614908
25,270,0.5605432
25,285,0.522165
25,300,0.4906143
25,315,0.4625889
25,330,0.4370007
25,345,0.4133562
25,360,0.3913585
25,375,0.3708017
25,390,0.3515318
25,405,0.3334284
25,420,0.3163932
25,435,0.3003443
25,450,0.2852109
25,465,0.2709311
25,480,0.2574495
25,495,0.2447162
25,510,0.2326857
25,525,0.221316
25,540,0.2105684
25,555,0.2004068
25,570,0.1907976
25,585,0.1817094
25,600,0.1731125
25,615,0.1649794
25,630,0.157284
25,645,0.1500017
25,660,0.1431094
25,675,0.1365854
25,690,0.130409
25,705,0.124561
25,720,0.119023
25,735,0.1137778
25,750,0.108809
25,765,0.1041013
25,780,0.09964016
25,795,0.09541184
25,810,0.09140342
25,825,0.08760265
25,840,0.083998
25,855,0.08057857
25,870,0.07733405
25,885,0.07425474
25,900,0.07133146
25,915,0.06855556
25,930,0.06591886
25,945,0.06341364
25,960,0.06103262
25,975,0.05876893
25,990,0.05661607
25,1005,0.05456792
25,1020,0.05261871
25,1035,0.05076297
25,1050,0.04899556
25,1065,0.04731163
25,1080,0.04570659
25,1095,0.04417612
25,1110,0.04271613
25,1125,0.04132279
25,1140,0.03999246
25,1155,0.03872172
25,1170,0.03750733
25,1185,0.03634625
25,1200,0.03523561
25,1215,0.03417269
25,1230,0.03315494
25,1245,0.03217994
25,1260,0.03124543
25,1275,0.03034925
25,1290,0.02948939
25,1305,0.02866394
25,1320,0.0278711
25,1335,0.02710917
25,1350,0.02637655
25,1365,0.02567174
25,1380,0.02499332
25,1395,0.02433993
25,1410,0.02371033
25,1425,0.02310331
25,1440,0.02251775
26,0,0
26,3,3.871939E-07
26,6,1.612171E-05
26,9,0.0001132947
26,12,0.0004274832
26,15,0.001177487
26,18,0.002676339
26,21,0.005326549
26,24,0.009585847
26,27,0.01589914
26,30,0.02460873
26,33,0.03586897
26,36,0.04959772
26,39,0.06548414
26,42,0.08305032
26,45,0.1017434
26,48,0.1210246
26,51,0.1404337
26,54,0.1596188
26,57,0.1783344
26,60,0.1964238
26,63,0.2137988
26,66,0.2304205
26,69,0.2462783
26,72,0.2613777
26,75,0.2757359
26,78,0.2893732
26,81,0.3023108
26,84,0.314572
26,87,0.3261786
26,90,0.3371519
26,93,0.3475136
26,96,0.3572844
26,99,0.3664852
26,102,0.3751366
26,105,0.3832593
26,108,0.390874
26,111,0.3980013
26,114,0.4046618
26,117,0.410876
26,120,0.4166641
26,135,0.4399054
26,150,0.4553383
26,165,0.4649834
26,180,0.4704594
26,195,0.4729919
26,210,0.4734623
26,225,0.4724691
26,240,0.4703824
26,255,0.4673819
26,270,0.4634679
26,285,0.4584311
26,300,0.45174
26,315,0.4422443
26,330,0.4274553
26,345,0.4024438
26,360,0.36379
26,375,0.3244081
26,390,0.2961239
26,405,0.2752448
26,420,0.2577694
26,435,0.2421955
26,450,0.2279856
26,465,0.2148888
26,480,0.2027516
26,495,0.1914642
26,510,0.1809415
26,525,0.1711145
26,540,0.1619251
26,555,0.1533237
26,570,0.1452665
26,585,0.1377147
26,600,0.1306334
26,615,0.1239906
26,630,0.1177575
26,645,0.1119071
26,660,0.106415
26,675,0.1012581
26,690,0.09641515
26,705,0.0918664
26,720,0.08759335
26,735,0.08357874
26,750,0.07980644
26,765,0.07626136
26,780,0.07292933
26,795,0.06979713
26,810,0.06685232
26,825,0.06408326
26,840,0.06147905
26,855,0.05902941
26,870,0.05672475
26,885,0.05455603
26,900,0.05251478
26,915,0.05059307
26,930,0.04878342
26,945,0.04707883
26,960,0.04547274
26,975,0.04395896
26,990,0.0425317
26,1005,0.04118553
26,1020,0.03991535
26,1035,0.03871636
26,1050,0.03758408
26,1065,0.03651427
26,1080,0.035503
26,1095,0.03454654
26,1110,0.03364141
26,1125,0.03278435
26,1140,0.03197228
26,1155,0.03120234
26,1170,0.03047183
26,1185,0.02977822
26,1200,0.02911915
26,1215,0.0284924
26,1230,0.02789588
26,1245,0.02732764
26,1260,0.02678586
26,1275,0.02626883
26,1290,0.02577494
26,1305,0.0253027
26,1320,0.0248507
26,1335,0.02441762
26,1350,0.02400224
26,1365,0.0236034
26,1380,0.02322003
26,1395,0.02285111
26,1410,0.02249572
26,1425,0.02215297
26,1440,0.02182203
27,0,0
27,3,1.829005E-06
27,6,7.079601E-05
27,9,0.0004581136
27,12,0.001560597
27,15,0.003831272
27,18,0.007716561
27,21,0.01362331
27,24,0.02190443
27,27,0.0328493
27,30,0.04667176
27,33,0.06349566
27,36,0.08334112
27,39,0.1061164
27,42,0.1316177
27,45,0.1595392
27,48,0.1894908
27,51,0.2210241
27,54,0.2536604
27,57,0.2869208
27,60,0.3203519
27,63,0.3535451
27,66,0.3861474
27,69,0.4178673
27,72,0.4484753
27,75,0.4777986
27,78,0.505714
27,81,0.5321395
27,84,0.5570276
27,87,0.580358
27,90,0.6021317
27,93,0.6223654
27,96,0.6410883
27,99,0.6583402
27,102,0.6741678
27,105,0.6886225
27,108,0.7017597
27,111,0.7136386
27,114,0.7243205
27,117,0.7338666
27,120,0.7423392
27,135,0.7707365
27,150,0.7811242
27,165,0.7796094
27,180,0.7707452
27,195,0.7575715
27,210,0.741959
27,225,0.7245224
27,240,0.7048
27,255,0.6807432
27,270,0.6474471
27,285,0.5970478
27,300,0.5339259
27,315,0.4813052
27,330,0.4427614
27,345,0.4114229
27,360,0.383897
27,375,0.3590122
27,390,0.3362628
27,405,0.3153423
27,420,0.2960279
27,435,0.278142
27,450,0.2615387
27,465,0.2460958
27,480,0.2317091
27,495,0.2182886
27,510,0.2057557
27,525,0.194041
27,540,0.1830828
27,555,0.1728258
27,570,0.1632199
27,585,0.1542197
27,600,0.1457838
27,615,0.1378741
27,630,0.1304555
27,645,0.1234958
27,660,0.116965
27,675,0.1108353
27,690,0.1050811
27,705,0.09967808
27,720,0.09460402
27,735,0.08983796
27,750,0.0853604
27,765,0.08115308
27,780,0.07719894
27,795,0.07348202
27,810,0.06998738
27,825,0.06670103
27,840,0.06360988
27,855,0.06070164
27,870,0.05796484
27,885,0.0553887
27,900,0.05296315
27,915,0.05067871
27,930,0.04852654
27,945,0.04649833
27,960,0.04458632
27,975,0.04278319
27,990,0.04108214
27,1005,0.03947676
27,1020,0.03796106
27,1035,0.03652941
27,1050,0.03517654
27,1065,0.03389754
27,1080,0.03268777
27,1095,0.03154291
27,1110,0.0304589
27,1125,0.02943195
27,1140,0.02845849
27,1155,0.02753521
27,1170,0.02665897
27,1185,0.02582685
27,1200,0.02503612
27,1215,0.02428421
27,1230,0.02356873
27,1245,0.02288743
27,1260,0.02223821
27,1275,0.0216191
27,1290,0.02102827
27,1305,0.02046399
27,1320,0.01992463
27,1335,0.01940869
27,1350,0.01891476
27,1365,0.01844152
27,1380,0.01798773
27,1395,0.01755224
27,1410,0.01713397
27,1425,0.0167319
27,1440,0.01634509
28,0,0
28,3,1.423142E-05
28,6,0.0005149328
28,9,0.003613719
28,12,0.01375154
28,15,0.03729191
28,18,0.08079628
28,21,0.148579
28,24,0.2408444
28,27,0.3535089
28,30,0.4797082
28,33,0.6119283
28,36,0.7436181
28,39,0.8698416
28,42,0.987281
28,45,1.093943
28,48,1.188813
28,51,1.271582
28,54,1.34242
28,57,1.401837
28,60,1.45056
28,63,1.489458
28,66,1.519472
28,69,1.541578
28,72,1.556742
28,75,1.5659
28,78,1.569936
28,81,1.569671
28,84,1.565857
28,87,1.559169
28,90,1.550209
28,93,1.539503
28,96,1.52751
28,99,1.514622
28,102,1.501169
28,105,1.48743
28,108,1.473633
28,111,1.459959
28,114,1.446557
28,117,1.433539
28,120,1.420986
28,135,1.36666
28,150,1.326272
28,165,1.295789
28,180,1.267904
28,195,1.226694
28,210,1.116302
28,225,0.9604416
28,240,0.8754156
28,255,0.8178027
28,270,0.7698528
28,285,0.7272893
28,300,0.688569
28,315,0.6528976
28,330,0.619776
28,345,0.5888568
28,360,0.5598832
28,375,0.5326568
28,390,0.5070193
28,405,0.4828403
28,420,0.4600095
28,435,0.4384319
28,450,0.418024
28,465,0.3987114
28,480,0.3804269
28,495,0.3631091
28,510,0.346702
28,525,0.3311535
28,540,0.3164152
28,555,0.3024422
28,570,0.2891922
28,585,0.2766259
28,600,0.264706
28,615,0.2533975
28,630,0.2426676
28,645,0.2324851
28,660,0.2228206
28,675,0.2136464
28,690,0.2049362
28,705,0.1966653
28,720,0.1888102
28,735,0.1813487
28,750,0.1742597
28,765,0.1675234
28,780,0.1611209
28,795,0.1550345
28,810,0.1492471
28,825,0.1437429
28,840,0.1385068
28,855,0.1335243
28,870,0.1287821
28,885,0.1242671
28,900,0.1199674
28,915,0.1158713
28,930,0.1119681
28,945,0.1082474
28,960,0.1046995
28,975,0.1013152
28,990,0.09808569
28,1005,0.09500283
28,1020,0.09205877
28,1035,0.08924613
28,1050,0.08655794
28,1065,0.08398759
28,1080,0.08152884
28,1095,0.07917578
28,1110,0.07692283
28,1125,0.07476471
28,1140,0.07269643
28,1155,0.07071328
28,1170,0.06881081
28,1185,0.06698478
28,1200,0.06523123
28,1215,0.06354638
28,1230,0.06192669
28,1245,0.0603688
28,1260,0.05886952
28,1275,0.05742587
28,1290,0.056035
28,1305,0.05469425
28,1320,0.05340108
28,1335,0.05215311
28,1350,0.05094809
28,1365,0.04978388
28,1380,0.04865847
28,1395,0.04756997
28,1410,0.04651658
28,1425,0.04549662
28,1440,0.04450847
29,0,0
29,3,5.051168E-06
29,6,0.000175931
29,9,0.001096441
29,12,0.003703744
29,15,0.009130463
29,18,0.01857434
29,21,0.03319216
29,24,0.05397641
29,27,0.08160076
29,30,0.1162705
29,33,0.1576418
29,36,0.2048549
29,39,0.2566789
29,42,0.3117146
29,45,0.3685869
29,48,0.4260756
29,51,0.4831686
29,54,0.5390612
29,57,0.5931313
29,60,0.6449056
29,63,0.6940275
29,66,0.7402301
29,69,0.7833256
29,72,0.823188
29,75,0.8597453
29,78,0.8929774
29,81,0.9229031
29,84,0.9495801
29,87,0.9730977
29,90,0.9935709
29,93,1.011137
29,96,1.025951
29,99,1.038178
29,102,1.047995
29,105,1.05558
29,108,1.061115
29,111,1.064781
29,114,1.066756
29,117,1.067216
29,120,1.066326
29,135,1.046799
29,150,1.013129
29,165,0.9756303
29,180,0.9398384
29,195,0.9080469
29,210,0.8806275
29,225,0.8569329
29,240,0.8357916
29,255,0.8156408
29,270,0.7942406
29,285,0.7676097
29,300,0.7275452
29,315,0.6647831
29,330,0.5997166
29,345,0.5547092
29,360,0.5214675
29,375,0.4930476
29,390,0.4672531
29,405,0.4433805
29,420,0.421118
29,435,0.4002762
29,450,0.3807181
29,465,0.362335
29,480,0.3450368
29,495,0.328746
29,510,0.3133941
29,525,0.2989202
29,540,0.2852687
29,555,0.2723886
29,570,0.2602332
29,585,0.2487589
29,600,0.237925
29,615,0.2276938
29,630,0.2180296
29,645,0.2088993
29,660,0.2002716
29,675,0.1921171
29,690,0.1844082
29,705,0.1771188
29,720,0.1702245
29,735,0.1637022
29,750,0.1575301
29,765,0.1516878
29,780,0.1461561
29,795,0.1409167
29,810,0.1359525
29,825,0.1312473
29,840,0.1267861
29,855,0.1225544
29,870,0.1185388
29,885,0.1147267
29,900,0.1111059
29,915,0.1076653
29,930,0.1043943
29,945,0.1012829
29,960,0.09832169
29,975,0.09550183
29,990,0.092815
29,1005,0.09025338
29,1020,0.08780961
29,1035,0.08547676
29,1050,0.08324832
29,1065,0.08111815
29,1080,0.0790805
29,1095,0.07712996
29,1110,0.07526144
29,1125,0.07347017
29,1140,0.07175164
29,1155,0.07010164
29,1170,0.06851621
29,1185,0.06699162
29,1200,0.06552438
29,1215,0.06411121
29,1230,0.06274903
29,1245,0.06143495
29,1260,0.06016626
29,1275,0.05894042
29,1290,0.05775505
29,1305,0.05660789
29,1320,0.05549687
29,1335,0.05442001
29,1350,0.05337546
29,1365,0.05236152
29,1380,0.05137654
29,1395,0.05041903
29,1410,0.04948755
29,1425,0.04858079
29,1440,0.04769749
30,0,0
30,3,2.003204E-06
30,6,8.16054E-05
30,9,0.0005527866
30,12,0.001974425
30,15,0.005071756
30,18,0.01064341
30,21,0.01947903
30,24,0.03228979
30,27,0.04964136
30,30,0.07188704
30,33,0.09911045
30,36,0.1310937
30,39,0.1673248
30,42,0.2070477
30,45,0.2493452
30,48,0.2932421
30,51,0.3377979
30,54,0.3821718
30,57,0.4256583
30,60,0.4676991
30,63,0.5078735
30,66,0.5458774
30,69,0.5815044
30,72,0.6146265
30,75,0.6451751
30,78,0.6731299
30,81,0.6985096
30,84,0.7213612
30,87,0.7417547
30,90,0.759779
30,93,0.7755378
30,96,0.789147
30,99,0.8007309
30,102,0.8104169
30,105,0.8183314
30,108,0.8246025
30,111,0.8293626
30,114,0.8327435
30,117,0.834868
30,120,0.8358499
30,135,0.8274803
30,150,0.8052745
30,165,0.7774655
30,180,0.7489899
30,195,0.7223397
30,210,0.6983948
30,225,0.6770264
30,240,0.6574342
30,255,0.638158
30,270,0.6165295
30,285,0.5868033
30,300,0.5380785
30,315,0.4758184
30,330,0.4300915
30,345,0.3990565
30,360,0.3739697
30,375,0.3518184
30,390,0.3316724
30,405,0.3131284
30,420,0.2959456
30,435,0.2799547
30,450,0.2650276
30,465,0.2510624
30,480,0.2379757
30,495,0.2256972
30,510,0.2141661
30,525,0.2033292
30,540,0.1931388
30,555,0.183552
30,570,0.1745296
30,585,0.1660359
30,600,0.1580377
30,615,0.1505044
30,630,0.1434074
30,645,0.1367201
30,660,0.1304178
30,675,0.1244773
30,690,0.1188767
30,705,0.1135957
30,720,0.1086151
30,735,0.103917
30,750,0.09948447
30,765,0.09530167
30,780,0.09135369
30,795,0.08762651
30,810,0.08410694
30,825,0.08078258
30,840,0.07764179
30,855,0.07467358
30,870,0.07186765
30,885,0.06921431
30,900,0.06670441
30,915,0.06432938
30,930,0.06208114
30,945,0.05995212
30,960,0.05793516
30,975,0.05602355
30,990,0.05421099
30,1005,0.05249152
30,1020,0.05085959
30,1035,0.04930992
30,1050,0.04783761
30,1065,0.046438
30,1080,0.04510676
30,1095,0.04383977
30,1110,0.04263319
30,1125,0.04148341
30,1140,0.04038704
30,1155,0.03934089
30,1170,0.03834195
30,1185,0.03738742
30,1200,0.03647465
30,1215,0.03560116
30,1230,0.03476463
30,1245,0.03396287
30,1260,0.03319383
30,1275,0.03245559
30,1290,0.03174632
30,1305,0.03106436
30,1320,0.03040809
30,1335,0.02977604
30,1350,0.0291668
30,1365,0.02857907
30,1380,0.02801162
30,1395,0.02746328
30,1410,0.026933
30,1425,0.02641974
